URL_Length,Dots_Count,Suspicious_TLD,Hyphen_Count,Subdir_Count,Domain_Length,IP_Present,Double_Slash_Count,URL_Shortening_Service,Count_SubDomain (Domain_Tokens),Count_Queries,Count_At_Symbol,Presence of %20,digit/letter,special_characters
231.0,2.0,0.0,0.0,4.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.8275862068965517,6.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,3.0,0.0,2.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,1.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
134.0,10.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.16494845360824742,4.0
36.0,1.0,0.0,0.0,3.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
28.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
354.0,5.0,0.0,4.0,7.0,22.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.12595419847328243,9.0
136.0,5.0,0.0,1.0,10.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4625,14.0
39.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,1.0
44.0,2.0,0.0,0.0,3.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
20.0,2.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85.0,2.0,0.0,2.0,1.0,27.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
64.0,1.0,0.0,0.0,2.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,2.0
150.0,2.0,0.0,2.0,5.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7922077922077922,7.0
74.0,2.0,0.0,0.0,3.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4666666666666667,3.0
33.0,2.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.0
36.0,2.0,0.0,0.0,3.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
33.0,2.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
70.0,4.0,0.0,0.0,3.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,4.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55.0,2.0,0.0,0.0,3.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
237.0,2.0,0.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.7741935483870968,4.0
27.0,1.0,0.0,0.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
105.0,4.0,0.0,0.0,4.0,21.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.29577464788732394,5.0
26.0,3.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38461538461538464,1.0
32.0,2.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
123.0,8.0,0.0,2.0,8.0,20.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.043478260869565216,13.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38461538461538464,1.0
65.0,4.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,2.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74.0,3.0,0.0,2.0,5.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10909090909090909,8.0
70.0,3.0,0.0,0.0,4.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.20833333333333334,6.0
48.0,2.0,0.0,0.0,1.0,39.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32.0,1.0,0.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72.0,1.0,0.0,2.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6216216216216216,8.0
21.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,2.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
59.0,10.0,0.0,1.0,2.0,34.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
39.0,1.0,0.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
31.0,2.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,1.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,2.0,0.0,1.0,3.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.55,3.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
18.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55.0,2.0,0.0,1.0,4.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,5.0
21.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.0
69.0,2.0,0.0,1.0,5.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.017543859649122806,7.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,2.0,0.0,0.0,1.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,3.0,0.0,1.0,1.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
54.0,2.0,0.0,0.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11764705882352941,1.0
40.0,2.0,0.0,0.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
38.0,2.0,0.0,2.0,3.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
70.0,2.0,0.0,2.0,4.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0
18.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
289.0,3.0,0.0,1.0,7.0,33.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.3582887700534759,13.0
28.0,2.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24.0,2.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38461538461538464,1.0
47.0,3.0,0.0,1.0,3.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
19.0,1.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0
111.0,5.0,0.0,0.0,3.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7368421052631579,7.0
30.0,2.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.0,2.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08,0.0
63.0,4.0,0.0,1.0,3.0,35.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
32.0,2.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,1.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,3.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,2.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33.0,2.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59.0,3.0,0.0,1.0,2.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
40.0,2.0,0.0,1.0,0.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
152.0,4.0,0.0,0.0,4.0,21.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.21818181818181817,6.0
30.0,2.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
37.0,3.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,2.0
76.0,5.0,0.0,0.0,1.0,35.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0
30.0,2.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.0,0.0,2.0,1.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
335.0,17.0,0.0,1.0,6.0,36.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.2916666666666667,8.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.0,2.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44.0,2.0,0.0,0.0,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
310.0,3.0,0.0,0.0,2.0,15.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.5,4.0
37.0,3.0,0.0,0.0,3.0,22.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.22727272727272727,4.0
37.0,2.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79.0,2.0,0.0,0.0,6.0,14.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.6923076923076923,6.0
32.0,2.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,2.0,0.0,1.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,2.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.0,1.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49.0,1.0,0.0,1.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13333333333333333,0.0
34.0,2.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29.0,2.0,0.0,1.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39.0,2.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79.0,5.0,0.0,1.0,2.0,18.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0
18.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47.0,2.0,0.0,0.0,1.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529413,2.0
71.0,2.0,0.0,1.0,3.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6756756756756757,3.0
16.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.0,3.0,0.0,0.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,3.0
250.0,3.0,0.0,0.0,4.0,22.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.8333333333333334,5.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529413,0.0
237.0,3.0,0.0,6.0,5.0,23.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.17261904761904762,7.0
93.0,4.0,0.0,0.0,4.0,29.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0
28.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
21.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27.0,2.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56.0,2.0,0.0,0.0,3.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.37142857142857144,3.0
54.0,2.0,0.0,0.0,4.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
248.0,2.0,0.0,2.0,3.0,25.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.5503355704697986,5.0
30.0,2.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44.0,4.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
29.0,2.0,0.0,0.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,2.0
24.0,2.0,0.0,1.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70.0,2.0,0.0,4.0,2.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3409090909090909,2.0
23.0,3.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
28.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84.0,2.0,0.0,0.0,3.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.34545454545454546,4.0
25.0,2.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,2.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64.0,1.0,0.0,2.0,3.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,5.0
25.0,1.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,1.0
71.0,3.0,0.0,1.0,6.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
23.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.0,3.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.25,1.0
34.0,2.0,0.0,2.0,0.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
28.0,2.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
72.0,3.0,0.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,1.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
70.0,3.0,0.0,0.0,3.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.017857142857142856,4.0
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33.0,3.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27.0,2.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27.0,2.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,3.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27.0,1.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
70.0,2.0,0.0,4.0,2.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3409090909090909,2.0
22.0,1.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,1.0,1.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
42.0,1.0,0.0,2.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,2.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,2.0,0.0,0.0,1.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.034482758620689655,1.0
27.0,2.0,1.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
30.0,2.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
79.0,2.0,0.0,3.0,5.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
34.0,3.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61.0,3.0,0.0,0.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
21.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.0,3.0,0.0,3.0,2.0,30.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.13793103448275862,6.0
28.0,1.0,0.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,2.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57.0,2.0,0.0,0.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,2.0
33.0,2.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.0,3.0,0.0,0.0,0.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0
249.0,13.0,0.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.4420289855072464,4.0
75.0,3.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.20408163265306123,1.0
20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27.0,2.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0
27.0,3.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,1.0
18.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,1.0,0.0,0.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,5.0
43.0,2.0,0.0,0.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
26.0,2.0,1.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
248.0,2.0,0.0,2.0,3.0,25.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.7906976744186046,5.0
89.0,5.0,0.0,0.0,2.0,19.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.014285714285714285,4.0
42.0,2.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
313.0,5.0,0.0,5.0,3.0,22.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5921787709497207,8.0
82.0,2.0,0.0,1.0,4.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.11290322580645161,6.0
